trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,53,53_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,44,44_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,59,59_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,124,124_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,9,09_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,97,97_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,120,120_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,90,90_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,94,94_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,115,115_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,62,62_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,63,63_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,125,125_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,7,07_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,131,131_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,91,91_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,8,08_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,123,123_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,108,108_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,80,80_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,10,10_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,77,77_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,61,61_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,92,92_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,103,103_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,1,01_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,2,02_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,102,102_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,101,101_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,34,34_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,68,68_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,36,36_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,83,83_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,87,87_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,52,52_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,111,111_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,27,27_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,45,45_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,126,126_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,60,60_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,69,69_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,104,104_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,54,54_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,20,20_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,57,57_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,127,127_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,122,122_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,22,22_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,30,30_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,49,49_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,35,35_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,70,70_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,133,133_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,6,06_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,3,03_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,82,82_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,110,110_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,116,116_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,29,29_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,58,58_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,5,05_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,112,112_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,66,66_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,113,113_d_4.wav,34
