trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,27,27_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,15,15_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,86,86_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,87,87_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,50,50_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,97,97_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,40,40_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,128,128_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,43,43_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,30,30_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,58,58_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,59,59_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,96,96_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,108,108_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,32,32_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,9,09_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,29,29_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,4,04_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,8,08_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,100,100_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,127,127_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,47,47_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,36,36_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,37,37_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,111,111_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,77,77_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,129,129_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,112,112_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,51,51_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,81,81_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,109,109_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,26,26_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,5,05_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,122,122_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,71,71_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,95,95_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,94,94_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,91,91_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,49,49_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,14,14_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,85,85_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,56,56_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,117,117_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,28,28_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,104,104_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,17,17_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,123,123_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,19,19_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,6,06_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,90,90_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,16,16_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,64,64_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,75,75_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,70,70_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,52,52_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,12,12_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,33,33_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,125,125_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,107,107_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,54,54_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,35,35_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,41,41_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,103,103_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,23,23_d_4.wav,34
