trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,37,37_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,21,21_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,3,03_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,68,68_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,32,32_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,76,76_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,65,65_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,58,58_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,129,129_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,77,77_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,5,05_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,18,18_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,16,16_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,1,01_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,84,84_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,4,04_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,122,122_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,25,25_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,15,15_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,24,24_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,111,111_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,53,53_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,130,130_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,61,61_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,119,119_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,109,109_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,99,99_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,96,96_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,121,121_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,35,35_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,43,43_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,118,118_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,30,30_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,8,08_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,102,102_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,52,52_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,80,80_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,34,34_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,127,127_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,72,72_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,73,73_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,50,50_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,55,55_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,39,39_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,124,124_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,11,11_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,131,131_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,47,47_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,29,29_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,125,125_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,45,45_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,6,06_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,90,90_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,31,31_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,22,22_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,123,123_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,101,101_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,106,106_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,112,112_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,51,51_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,28,28_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,49,49_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,40,40_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,92,92_st_4.wav,44
