trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,84,84_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,104,104_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,49,49_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,59,59_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,78,78_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,105,105_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,62,62_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,19,19_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,21,21_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,54,54_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,12,12_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,109,109_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,96,96_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,38,38_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,43,43_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,37,37_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,95,95_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,108,108_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,57,57_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,97,97_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,51,51_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,7,07_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,107,107_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,132,132_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,18,18_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,106,106_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,122,122_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,63,63_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,48,48_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,123,123_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,88,88_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,39,39_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,127,127_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,45,45_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,17,17_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,2,02_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,8,08_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,14,14_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,126,126_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,73,73_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,27,27_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,35,35_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,89,89_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,80,80_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,81,81_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,64,64_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,60,60_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,69,69_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,75,75_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,71,71_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,76,76_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,4,04_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,130,130_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,22,22_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,29,29_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,5,05_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,102,102_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,58,58_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,26,26_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,72,72_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,118,118_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,16,16_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,3,03_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,91,91_d_4.wav,24
