trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,79,79_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,73,73_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,40,40_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,68,68_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,59,59_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,105,105_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,62,62_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,60,60_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,115,115_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,43,43_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,116,116_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,6,06_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,103,103_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,119,119_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,112,112_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,12,12_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,86,86_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,111,111_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,24,24_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,20,20_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,50,50_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,122,122_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,31,31_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,82,82_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,121,121_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,2,02_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,53,53_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,109,109_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,93,93_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,22,22_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,17,17_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,131,131_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,80,80_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,81,81_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,87,87_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,114,114_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,66,66_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,77,77_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,72,72_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,76,76_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,7,07_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,95,95_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,132,132_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,14,14_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,39,39_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,97,97_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,3,03_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,90,90_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,29,29_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,38,38_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,123,123_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,70,70_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,36,36_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,9,09_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,84,84_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,106,106_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,33,33_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,27,27_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,26,26_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,16,16_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,65,65_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,41,41_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,64,64_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,47,47_d_4.wav,24
