trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,83,83_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,132,132_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,3,03_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,68,68_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,40,40_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,107,107_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,97,97_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,26,26_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,34,34_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,12,12_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,126,126_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,66,66_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,8,08_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,77,77_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,25,25_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,65,65_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,4,04_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,106,106_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,89,89_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,130,130_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,47,47_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,116,116_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,59,59_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,99,99_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,17,17_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,45,45_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,133,133_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,22,22_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,5,05_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,108,108_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,78,78_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,117,117_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,50,50_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,128,128_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,75,75_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,119,119_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,20,20_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,42,42_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,56,56_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,58,58_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,13,13_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,85,85_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,131,131_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,32,32_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,103,103_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,19,19_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,96,96_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,115,115_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,122,122_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,46,46_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,39,39_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,110,110_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,90,90_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,33,33_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,104,104_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,27,27_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,51,51_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,102,102_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,9,09_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,92,92_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,91,91_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,73,73_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,38,38_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,18,18_d_4.wav,34
