trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,17,17_st_4.wav,21
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,46,46_d_4.wav,22
3,3,TrialType.Czech,2,BlockType.Alternating,1,15,15_st_4.wav,23
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,45,45_d_4.wav,24
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,47,47_d_4.wav,31
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,62,62_d_4.wav,32
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,64,64_d_4.wav,33
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,51,51_d_4.wav,34
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,44,44_d_4.wav,41
10,10,TrialType.Czech,4,BlockType.Alternating,1,14,14_st_4.wav,42
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,36,36_d_4.wav,43
12,12,TrialType.Czech,4,BlockType.Alternating,1,27,27_st_4.wav,44
13,13,TrialType.Czech,1,BlockType.Homogenous,1,29,29_st_4.wav,11
14,14,TrialType.Czech,1,BlockType.Homogenous,1,19,19_st_4.wav,12
15,15,TrialType.Czech,1,BlockType.Homogenous,1,30,30_st_4.wav,13
16,16,TrialType.Czech,1,BlockType.Homogenous,1,26,26_st_4.wav,14
17,17,TrialType.Czech,2,BlockType.Alternating,2,12,12_st_4.wav,21
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,38,38_d_4.wav,22
19,19,TrialType.Czech,2,BlockType.Alternating,2,7,07_st_4.wav,23
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,48,48_d_4.wav,24
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,35,35_d_4.wav,31
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,56,56_d_4.wav,32
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,61,61_d_4.wav,33
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,55,55_d_4.wav,34
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,50,50_d_4.wav,41
26,26,TrialType.Czech,4,BlockType.Alternating,2,11,11_st_4.wav,42
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,63,63_d_4.wav,43
28,28,TrialType.Czech,4,BlockType.Alternating,2,3,03_st_4.wav,44
29,29,TrialType.Czech,1,BlockType.Homogenous,2,32,32_st_4.wav,11
30,30,TrialType.Czech,1,BlockType.Homogenous,2,20,20_st_4.wav,12
31,31,TrialType.Czech,1,BlockType.Homogenous,2,9,09_st_4.wav,13
32,32,TrialType.Czech,1,BlockType.Homogenous,2,18,18_st_4.wav,14
33,33,TrialType.Czech,2,BlockType.Alternating,3,16,16_st_4.wav,21
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,39,39_d_4.wav,22
35,35,TrialType.Czech,2,BlockType.Alternating,3,4,04_st_4.wav,23
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,54,54_d_4.wav,24
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,52,52_d_4.wav,31
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,59,59_d_4.wav,32
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,40,40_d_4.wav,33
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,57,57_d_4.wav,34
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,41,41_d_4.wav,41
42,42,TrialType.Czech,4,BlockType.Alternating,3,5,05_st_4.wav,42
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,60,60_d_4.wav,43
44,44,TrialType.Czech,4,BlockType.Alternating,3,2,02_st_4.wav,44
45,45,TrialType.Czech,1,BlockType.Homogenous,3,8,08_st_4.wav,11
46,46,TrialType.Czech,1,BlockType.Homogenous,3,10,10_st_4.wav,12
47,47,TrialType.Czech,1,BlockType.Homogenous,3,21,21_st_4.wav,13
48,48,TrialType.Czech,1,BlockType.Homogenous,3,31,31_st_4.wav,14
49,49,TrialType.Czech,2,BlockType.Alternating,4,23,23_st_4.wav,21
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,58,58_d_4.wav,22
51,51,TrialType.Czech,2,BlockType.Alternating,4,6,06_st_4.wav,23
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,53,53_d_4.wav,24
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,33,33_d_4.wav,31
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,49,49_d_4.wav,32
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,43,43_d_4.wav,33
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,34,34_d_4.wav,34
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,42,42_d_4.wav,41
58,58,TrialType.Czech,4,BlockType.Alternating,4,13,13_st_4.wav,42
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,37,37_d_4.wav,43
60,60,TrialType.Czech,4,BlockType.Alternating,4,28,28_st_4.wav,44
61,61,TrialType.Czech,1,BlockType.Homogenous,4,24,24_st_4.wav,11
62,62,TrialType.Czech,1,BlockType.Homogenous,4,22,22_st_4.wav,12
63,63,TrialType.Czech,1,BlockType.Homogenous,4,1,01_st_4.wav,13
64,64,TrialType.Czech,1,BlockType.Homogenous,4,25,25_st_4.wav,14
