trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,133,133_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,64,64_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,49,49_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,120,120_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,24,24_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,41,41_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,103,103_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,28,28_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,29,29_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,111,111_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,33,33_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,93,93_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,42,42_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,48,48_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,95,95_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,21,21_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,14,14_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,91,91_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,87,87_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,128,128_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,39,39_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,17,17_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,37,37_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,124,124_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,38,38_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,126,126_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,25,25_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,65,65_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,66,66_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,119,119_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,15,15_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,55,55_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,27,27_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,26,26_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,90,90_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,4,04_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,13,13_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,1,01_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,58,58_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,50,50_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,51,51_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,89,89_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,78,78_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,56,56_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,122,122_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,70,70_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,131,131_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,12,12_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,104,104_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,97,97_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,92,92_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,46,46_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,109,109_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,99,99_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,108,108_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,18,18_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,88,88_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,54,54_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,74,74_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,121,121_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,62,62_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,34,34_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,45,45_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,102,102_d_4.wav,24
