trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,132,132_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,65,65_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,53,53_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,7,07_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,56,56_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,102,102_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,44,44_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,96,96_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,111,111_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,125,125_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,9,09_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,116,116_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,22,22_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,45,45_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,118,118_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,11,11_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,24,24_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,52,52_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,113,113_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,34,34_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,21,21_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,54,54_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,95,95_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,122,122_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,38,38_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,66,66_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,104,104_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,31,31_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,4,04_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,18,18_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,121,121_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,58,58_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,114,114_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,115,115_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,5,05_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,75,75_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,127,127_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,2,02_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,117,117_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,69,69_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,71,71_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,101,101_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,17,17_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,126,126_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,68,68_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,84,84_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,28,28_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,48,48_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,6,06_st_4.wav,11.0
