trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,110,110_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,70,70_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,114,114_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,119,119_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,6,06_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,46,46_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,31,31_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,75,75_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,44,44_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,29,29_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,125,125_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,85,85_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,68,68_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,115,115_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,86,86_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,93,93_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,14,14_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,72,72_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,88,88_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,84,84_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,27,27_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,107,107_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,128,128_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,3,03_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,54,54_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,4,04_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,97,97_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,48,48_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,19,19_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,108,108_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,131,131_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,64,64_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,55,55_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,123,123_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,63,63_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,118,118_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,49,49_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,51,51_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,11,11_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,122,122_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,129,129_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,71,71_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,91,91_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,121,121_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,69,69_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,82,82_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,18,18_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,66,66_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,17,17_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,80,80_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,39,39_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,15,15_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,20,20_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,83,83_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,12,12_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,57,57_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,52,52_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,117,117_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,37,37_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,56,56_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,53,53_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,94,94_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,47,47_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,67,67_d_4.wav,24
