trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,45,45_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,11,11_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,22,22_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,54,54_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,65,65_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,31,31_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,16,16_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,26,26_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,19,19_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,85,85_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,93,93_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,61,61_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,106,106_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,14,14_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,17,17_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,33,33_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,29,29_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,10,10_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,20,20_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,18,18_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,112,112_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,119,119_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,76,76_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,46,46_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,118,118_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,32,32_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,37,37_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,116,116_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,40,40_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,42,42_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,47,47_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,83,83_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,126,126_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,24,24_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,127,127_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,100,100_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,21,21_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,104,104_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,107,107_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,71,71_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,5,05_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,52,52_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,78,78_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,111,111_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,35,35_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,49,49_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,9,09_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,73,73_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,62,62_st_4.wav,11.0
50,50,TrialType.Czech,1,BlockType.Homogenous,4,50,50_st_4.wav,12.0
51,51,TrialType.Czech,1,BlockType.Homogenous,4,80,80_st_4.wav,13.0
52,52,TrialType.Czech,1,BlockType.Homogenous,4,30,30_st_4.wav,14.0
53,53,TrialType.Czech,2,BlockType.Alternating,4,82,82_st_4.wav,21.0
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,75,75_d_4.wav,22.0
55,55,TrialType.Czech,2,BlockType.Alternating,4,102,102_st_4.wav,23.0
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,120,120_d_4.wav,24.0
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,131,131_d_4.wav,31.0
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,13,13_d_4.wav,32.0
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,64,64_d_4.wav,33.0
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,103,103_d_4.wav,34.0
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,90,90_d_4.wav,41.0
62,62,TrialType.Czech,4,BlockType.Alternating,4,110,110_st_4.wav,42.0
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,4,04_d_4.wav,43.0
64,64,TrialType.Czech,4,BlockType.Alternating,4,63,63_st_4.wav,44.0
