trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,106,106_st_4.wav,21
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,53,53_d_4.wav,22
3,3,TrialType.Czech,2,BlockType.Alternating,1,91,91_st_4.wav,23
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,73,73_d_4.wav,24
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,95,95_d_4.wav,31
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,74,74_d_4.wav,32
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,15,15_d_4.wav,33
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,60,60_d_4.wav,34
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,63,63_d_4.wav,41
10,10,TrialType.Czech,4,BlockType.Alternating,1,128,128_st_4.wav,42
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,10,10_d_4.wav,43
12,12,TrialType.Czech,4,BlockType.Alternating,1,59,59_st_4.wav,44
13,13,TrialType.Czech,1,BlockType.Homogenous,1,14,14_st_4.wav,11
14,14,TrialType.Czech,1,BlockType.Homogenous,1,105,105_st_4.wav,12
15,15,TrialType.Czech,1,BlockType.Homogenous,1,52,52_st_4.wav,13
16,16,TrialType.Czech,1,BlockType.Homogenous,1,94,94_st_4.wav,14
17,17,TrialType.Czech,2,BlockType.Alternating,2,37,37_st_4.wav,21
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,86,86_d_4.wav,22
19,19,TrialType.Czech,2,BlockType.Alternating,2,24,24_st_4.wav,23
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,75,75_d_4.wav,24
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,47,47_d_4.wav,31
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,72,72_d_4.wav,32
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,16,16_d_4.wav,33
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,18,18_d_4.wav,34
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,20,20_d_4.wav,41
26,26,TrialType.Czech,4,BlockType.Alternating,2,39,39_st_4.wav,42
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,23,23_d_4.wav,43
28,28,TrialType.Czech,4,BlockType.Alternating,2,118,118_st_4.wav,44
29,29,TrialType.Czech,1,BlockType.Homogenous,2,107,107_st_4.wav,11
30,30,TrialType.Czech,1,BlockType.Homogenous,2,120,120_st_4.wav,12
31,31,TrialType.Czech,1,BlockType.Homogenous,2,44,44_st_4.wav,13
32,32,TrialType.Czech,1,BlockType.Homogenous,2,54,54_st_4.wav,14
33,33,TrialType.Czech,2,BlockType.Alternating,3,8,08_st_4.wav,21
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,103,103_d_4.wav,22
35,35,TrialType.Czech,2,BlockType.Alternating,3,67,67_st_4.wav,23
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,57,57_d_4.wav,24
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,121,121_d_4.wav,31
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,117,117_d_4.wav,32
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,108,108_d_4.wav,33
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,22,22_d_4.wav,34
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,68,68_d_4.wav,41
42,42,TrialType.Czech,4,BlockType.Alternating,3,65,65_st_4.wav,42
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,130,130_d_4.wav,43
44,44,TrialType.Czech,4,BlockType.Alternating,3,116,116_st_4.wav,44
45,45,TrialType.Czech,1,BlockType.Homogenous,3,126,126_st_4.wav,11
46,46,TrialType.Czech,1,BlockType.Homogenous,3,29,29_st_4.wav,12
47,47,TrialType.Czech,1,BlockType.Homogenous,3,110,110_st_4.wav,13
48,48,TrialType.Czech,1,BlockType.Homogenous,3,96,96_st_4.wav,14
49,49,TrialType.Czech,2,BlockType.Alternating,4,100,100_st_4.wav,21
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,131,131_d_4.wav,22
51,51,TrialType.Czech,2,BlockType.Alternating,4,114,114_st_4.wav,23
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,66,66_d_4.wav,24
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,51,51_d_4.wav,31
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,111,111_d_4.wav,32
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,64,64_d_4.wav,33
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,132,132_d_4.wav,34
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,25,25_d_4.wav,41
58,58,TrialType.Czech,4,BlockType.Alternating,4,56,56_st_4.wav,42
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,30,30_d_4.wav,43
60,60,TrialType.Czech,4,BlockType.Alternating,4,85,85_st_4.wav,44
61,61,TrialType.Czech,1,BlockType.Homogenous,4,97,97_st_4.wav,11
62,62,TrialType.Czech,1,BlockType.Homogenous,4,7,07_st_4.wav,12
63,63,TrialType.Czech,1,BlockType.Homogenous,4,133,133_st_4.wav,13
64,64,TrialType.Czech,1,BlockType.Homogenous,4,61,61_st_4.wav,14
