trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,100,100_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,2,02_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,105,105_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,44,44_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,6,06_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,84,84_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,38,38_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,30,30_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,129,129_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,81,81_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,18,18_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,15,15_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,70,70_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,87,87_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,62,62_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,94,94_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,110,110_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,117,117_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,16,16_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,69,69_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,10,10_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,58,58_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,17,17_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,128,128_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,53,53_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,123,123_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,130,130_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,101,101_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,106,106_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,75,75_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,9,09_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,113,113_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,37,37_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,77,77_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,34,34_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,43,43_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,102,102_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,127,127_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,125,125_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,41,41_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,66,66_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,1,01_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,116,116_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,83,83_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,65,65_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,99,99_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,89,89_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,126,126_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,132,132_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,3,03_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,32,32_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,27,27_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,131,131_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,64,64_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,114,114_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,50,50_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,23,23_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,107,107_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,121,121_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,124,124_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,103,103_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,71,71_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,111,111_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,46,46_st_4.wav,44
