trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,20,20_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,44,44_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,86,86_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,95,95_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,54,54_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,29,29_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,61,61_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,51,51_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,124,124_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,10,10_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,133,133_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,11,11_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,114,114_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,91,91_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,103,103_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,119,119_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,68,68_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,8,08_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,76,76_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,69,69_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,9,09_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,67,67_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,96,96_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,46,46_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,89,89_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,40,40_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,126,126_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,7,07_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,92,92_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,83,83_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,111,111_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,132,132_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,27,27_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,50,50_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,109,109_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,113,113_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,58,58_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,62,62_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,74,74_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,37,37_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,73,73_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,120,120_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,71,71_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,16,16_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,117,117_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,18,18_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,43,43_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,101,101_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,84,84_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,1,01_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,49,49_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,75,75_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,26,26_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,107,107_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,70,70_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,63,63_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,82,82_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,105,105_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,127,127_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,102,102_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,31,31_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,36,36_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,21,21_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,34,34_d_4.wav,24
