trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,22,22_st_4.wav,21.0
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,45,45_d_4.wav,22.0
3,3,TrialType.Czech,2,BlockType.Alternating,1,42,42_st_4.wav,23.0
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,104,104_d_4.wav,24.0
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,119,119_d_4.wav,31.0
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,110,110_d_4.wav,32.0
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,102,102_d_4.wav,33.0
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,96,96_d_4.wav,34.0
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,57,57_d_4.wav,41.0
10,10,TrialType.Czech,4,BlockType.Alternating,1,60,60_st_4.wav,42.0
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,59,59_d_4.wav,43.0
12,12,TrialType.Czech,4,BlockType.Alternating,1,107,107_st_4.wav,44.0
13,13,TrialType.Czech,1,BlockType.Homogenous,1,33,33_st_4.wav,11.0
14,14,TrialType.Czech,1,BlockType.Homogenous,1,32,32_st_4.wav,12.0
15,15,TrialType.Czech,1,BlockType.Homogenous,1,25,25_st_4.wav,13.0
16,16,TrialType.Czech,1,BlockType.Homogenous,1,78,78_st_4.wav,14.0
17,17,TrialType.Czech,2,BlockType.Alternating,2,109,109_st_4.wav,21.0
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,48,48_d_4.wav,22.0
19,19,TrialType.Czech,2,BlockType.Alternating,2,130,130_st_4.wav,23.0
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,63,63_d_4.wav,24.0
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,28,28_d_4.wav,31.0
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,103,103_d_4.wav,32.0
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,113,113_d_4.wav,33.0
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,50,50_d_4.wav,34.0
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,97,97_d_4.wav,41.0
26,26,TrialType.Czech,4,BlockType.Alternating,2,12,12_st_4.wav,42.0
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,100,100_d_4.wav,43.0
28,28,TrialType.Czech,4,BlockType.Alternating,2,108,108_st_4.wav,44.0
29,29,TrialType.Czech,1,BlockType.Homogenous,2,115,115_st_4.wav,11.0
30,30,TrialType.Czech,1,BlockType.Homogenous,2,88,88_st_4.wav,12.0
31,31,TrialType.Czech,1,BlockType.Homogenous,2,58,58_st_4.wav,13.0
32,32,TrialType.Czech,1,BlockType.Homogenous,2,90,90_st_4.wav,14.0
33,33,TrialType.Czech,2,BlockType.Alternating,3,70,70_st_4.wav,21.0
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,83,83_d_4.wav,22.0
35,35,TrialType.Czech,2,BlockType.Alternating,3,39,39_st_4.wav,23.0
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,128,128_d_4.wav,24.0
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,72,72_d_4.wav,31.0
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,132,132_d_4.wav,32.0
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,49,49_d_4.wav,33.0
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,84,84_d_4.wav,34.0
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,89,89_d_4.wav,41.0
42,42,TrialType.Czech,4,BlockType.Alternating,3,71,71_st_4.wav,42.0
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,56,56_d_4.wav,43.0
44,44,TrialType.Czech,4,BlockType.Alternating,3,23,23_st_4.wav,44.0
45,45,TrialType.Czech,1,BlockType.Homogenous,3,44,44_st_4.wav,11.0
46,46,TrialType.Czech,1,BlockType.Homogenous,3,92,92_st_4.wav,12.0
47,47,TrialType.Czech,1,BlockType.Homogenous,3,117,117_st_4.wav,13.0
48,48,TrialType.Czech,1,BlockType.Homogenous,3,116,116_st_4.wav,14.0
49,49,TrialType.Czech,2,BlockType.Alternating,4,126,126_st_4.wav,21.0
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,111,111_d_4.wav,22.0
51,51,TrialType.Czech,2,BlockType.Alternating,4,34,34_st_4.wav,23.0
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,6,06_d_4.wav,24.0
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,67,67_d_4.wav,31.0
