trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,131,131_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,118,118_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,87,87_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,100,100_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,124,124_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,108,108_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,3,03_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,21,21_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,20,20_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,58,58_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,133,133_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,99,99_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,109,109_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,78,78_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,1,01_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,117,117_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,41,41_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,37,37_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,93,93_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,46,46_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,29,29_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,40,40_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,88,88_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,17,17_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,120,120_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,10,10_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,28,28_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,66,66_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,97,97_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,39,39_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,75,75_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,72,72_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,24,24_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,92,92_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,43,43_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,101,101_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,50,50_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,30,30_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,84,84_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,129,129_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,32,32_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,90,90_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,115,115_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,127,127_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,102,102_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,56,56_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,45,45_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,38,38_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,86,86_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,36,36_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,103,103_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,94,94_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,13,13_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,126,126_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,8,08_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,55,55_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,112,112_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,35,35_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,105,105_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,113,113_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,60,60_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,80,80_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,73,73_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,25,25_d_4.wav,34
