trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,60,60_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,64,64_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,118,118_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,71,71_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,104,104_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,54,54_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,63,63_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,28,28_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,91,91_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,42,42_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,31,31_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,62,62_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,116,116_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,21,21_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,51,51_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,47,47_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,50,50_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,76,76_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,25,25_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,4,04_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,75,75_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,112,112_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,86,86_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,10,10_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,27,27_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,8,08_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,125,125_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,88,88_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,68,68_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,40,40_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,39,39_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,1,01_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,41,41_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,110,110_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,11,11_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,24,24_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,3,03_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,92,92_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,90,90_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,30,30_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,124,124_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,81,81_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,95,95_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,99,99_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,113,113_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,84,84_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,105,105_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,111,111_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,22,22_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,97,97_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,114,114_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,14,14_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,102,102_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,9,09_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,73,73_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,119,119_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,48,48_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,127,127_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,122,122_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,36,36_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,56,56_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,120,120_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,49,49_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,89,89_st_4.wav,44
