trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,31,31_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,76,76_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,119,119_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,117,117_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,35,35_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,42,42_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,14,14_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,20,20_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,106,106_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,87,87_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,124,124_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,77,77_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,28,28_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,92,92_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,86,86_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,53,53_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,105,105_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,49,49_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,133,133_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,52,52_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,84,84_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,10,10_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,65,65_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,41,41_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,100,100_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,36,36_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,116,116_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,101,101_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,58,58_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,13,13_st_4.wav,42.0
