trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,84,84_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,104,104_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,49,49_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,59,59_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,78,78_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,105,105_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,62,62_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,19,19_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,21,21_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,54,54_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,12,12_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,109,109_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,96,96_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,38,38_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,43,43_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,37,37_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,95,95_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,108,108_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,57,57_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,97,97_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,51,51_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,7,07_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,107,107_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,132,132_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,18,18_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,106,106_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,122,122_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,63,63_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,48,48_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,123,123_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,88,88_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,39,39_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,127,127_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,45,45_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,17,17_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,2,02_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,8,08_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,14,14_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,126,126_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,73,73_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,27,27_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,35,35_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,89,89_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,80,80_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,81,81_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,64,64_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,60,60_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,69,69_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,75,75_st_4.wav,11.0
50,50,TrialType.Czech,1,BlockType.Homogenous,4,71,71_st_4.wav,12.0
51,51,TrialType.Czech,1,BlockType.Homogenous,4,76,76_st_4.wav,13.0
52,52,TrialType.Czech,1,BlockType.Homogenous,4,4,04_st_4.wav,14.0
53,53,TrialType.Czech,2,BlockType.Alternating,4,130,130_st_4.wav,21.0
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,22,22_d_4.wav,22.0
55,55,TrialType.Czech,2,BlockType.Alternating,4,29,29_st_4.wav,23.0
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,5,05_d_4.wav,24.0
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,102,102_d_4.wav,31.0
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,58,58_d_4.wav,32.0
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,26,26_d_4.wav,33.0
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,72,72_d_4.wav,34.0
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,118,118_d_4.wav,41.0
62,62,TrialType.Czech,4,BlockType.Alternating,4,16,16_st_4.wav,42.0
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,3,03_d_4.wav,43.0
64,64,TrialType.Czech,4,BlockType.Alternating,4,91,91_st_4.wav,44.0
