trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,53,53_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,24,24_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,125,125_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,80,80_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,91,91_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,105,105_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,58,58_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,74,74_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,115,115_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,106,106_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,40,40_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,34,34_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,63,63_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,35,35_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,48,48_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,10,10_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,70,70_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,94,94_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,19,19_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,6,06_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,87,87_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,82,82_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,110,110_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,49,49_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,119,119_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,59,59_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,128,128_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,14,14_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,17,17_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,117,117_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,100,100_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,68,68_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,132,132_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,7,07_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,113,113_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,118,118_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,4,04_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,16,16_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,65,65_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,37,37_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,28,28_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,95,95_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,124,124_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,85,85_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,55,55_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,97,97_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,2,02_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,1,01_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,11,11_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,32,32_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,21,21_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,96,96_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,71,71_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,56,56_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,116,116_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,9,09_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,62,62_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,42,42_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,44,44_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,36,36_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,23,23_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,109,109_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,123,123_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,57,57_d_4.wav,24
