trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,35,35_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,2,02_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,58,58_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,11,11_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,1,01_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,21,21_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,14,14_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,5,05_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,27,27_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,50,50_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,15,15_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,44,44_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,38,38_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,62,62_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,40,40_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,64,64_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,56,56_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,3,03_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,45,45_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,10,10_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,30,30_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,23,23_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,28,28_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,9,09_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,19,19_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,36,36_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,22,22_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,48,48_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,55,55_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,41,41_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,34,34_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,49,49_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,51,51_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,4,04_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,61,61_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,29,29_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,24,24_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,20,20_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,16,16_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,31,31_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,26,26_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,63,63_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,25,25_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,42,42_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,43,43_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,59,59_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,33,33_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,52,52_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,60,60_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,7,07_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,47,47_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,18,18_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,32,32_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,6,06_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,13,13_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,12,12_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,17,17_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,46,46_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,8,08_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,57,57_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,37,37_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,39,39_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,54,54_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,53,53_d_4.wav,34
