trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,31,31_d_4.wav,31.0
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,76,76_d_4.wav,32.0
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,119,119_d_4.wav,33.0
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,117,117_d_4.wav,34.0
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,35,35_d_4.wav,41.0
6,6,TrialType.Czech,4,BlockType.Alternating,1,42,42_st_4.wav,42.0
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,14,14_d_4.wav,43.0
8,8,TrialType.Czech,4,BlockType.Alternating,1,20,20_st_4.wav,44.0
9,9,TrialType.Czech,1,BlockType.Homogenous,1,106,106_st_4.wav,11.0
10,10,TrialType.Czech,1,BlockType.Homogenous,1,87,87_st_4.wav,12.0
11,11,TrialType.Czech,1,BlockType.Homogenous,1,124,124_st_4.wav,13.0
12,12,TrialType.Czech,1,BlockType.Homogenous,1,77,77_st_4.wav,14.0
13,13,TrialType.Czech,2,BlockType.Alternating,1,28,28_st_4.wav,21.0
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,92,92_d_4.wav,22.0
15,15,TrialType.Czech,2,BlockType.Alternating,1,86,86_st_4.wav,23.0
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,53,53_d_4.wav,24.0
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,105,105_d_4.wav,31.0
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,49,49_d_4.wav,32.0
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,133,133_d_4.wav,33.0
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,52,52_d_4.wav,34.0
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,84,84_d_4.wav,41.0
22,22,TrialType.Czech,4,BlockType.Alternating,2,10,10_st_4.wav,42.0
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,65,65_d_4.wav,43.0
24,24,TrialType.Czech,4,BlockType.Alternating,2,41,41_st_4.wav,44.0
25,25,TrialType.Czech,1,BlockType.Homogenous,2,100,100_st_4.wav,11.0
26,26,TrialType.Czech,1,BlockType.Homogenous,2,36,36_st_4.wav,12.0
27,27,TrialType.Czech,1,BlockType.Homogenous,2,116,116_st_4.wav,13.0
28,28,TrialType.Czech,1,BlockType.Homogenous,2,101,101_st_4.wav,14.0
29,29,TrialType.Czech,2,BlockType.Alternating,2,58,58_st_4.wav,21.0
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,13,13_d_4.wav,22.0
31,31,TrialType.Czech,2,BlockType.Alternating,2,12,12_st_4.wav,23.0
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,5,05_d_4.wav,24.0
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,63,63_d_4.wav,31.0
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,45,45_d_4.wav,32.0
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,37,37_d_4.wav,33.0
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,18,18_d_4.wav,34.0
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,4,04_d_4.wav,41.0
38,38,TrialType.Czech,4,BlockType.Alternating,3,34,34_st_4.wav,42.0
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,130,130_d_4.wav,43.0
40,40,TrialType.Czech,4,BlockType.Alternating,3,16,16_st_4.wav,44.0
41,41,TrialType.Czech,1,BlockType.Homogenous,3,64,64_st_4.wav,11.0
42,42,TrialType.Czech,1,BlockType.Homogenous,3,91,91_st_4.wav,12.0
43,43,TrialType.Czech,1,BlockType.Homogenous,3,9,09_st_4.wav,13.0
44,44,TrialType.Czech,1,BlockType.Homogenous,3,97,97_st_4.wav,14.0
45,45,TrialType.Czech,2,BlockType.Alternating,3,46,46_st_4.wav,21.0
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,69,69_d_4.wav,22.0
47,47,TrialType.Czech,2,BlockType.Alternating,3,30,30_st_4.wav,23.0
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,122,122_d_4.wav,24.0
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,11,11_d_4.wav,31.0
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,8,08_d_4.wav,32.0
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,67,67_d_4.wav,33.0
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,51,51_d_4.wav,34.0
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,6,06_d_4.wav,41.0
54,54,TrialType.Czech,4,BlockType.Alternating,4,40,40_st_4.wav,42.0
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,19,19_d_4.wav,43.0
56,56,TrialType.Czech,4,BlockType.Alternating,4,88,88_st_4.wav,44.0
57,57,TrialType.Czech,1,BlockType.Homogenous,4,93,93_st_4.wav,11.0
58,58,TrialType.Czech,1,BlockType.Homogenous,4,26,26_st_4.wav,12.0
59,59,TrialType.Czech,1,BlockType.Homogenous,4,126,126_st_4.wav,13.0
60,60,TrialType.Czech,1,BlockType.Homogenous,4,70,70_st_4.wav,14.0
61,61,TrialType.Czech,2,BlockType.Alternating,4,112,112_st_4.wav,21.0
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,38,38_d_4.wav,22.0
63,63,TrialType.Czech,2,BlockType.Alternating,4,81,81_st_4.wav,23.0
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,127,127_d_4.wav,24.0
