trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,129,129_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,69,69_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,94,94_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,63,63_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,123,123_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,100,100_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,126,126_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,43,43_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,11,11_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,132,132_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,41,41_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,29,29_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,87,87_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,72,72_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,125,125_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,20,20_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,45,45_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,107,107_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,13,13_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,117,117_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,133,133_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,122,122_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,25,25_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,9,09_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,127,127_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,78,78_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,108,108_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,55,55_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,82,82_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,12,12_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,110,110_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,89,89_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,116,116_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,109,109_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,102,102_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,83,83_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,56,56_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,1,01_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,30,30_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,44,44_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,35,35_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,96,96_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,90,90_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,14,14_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,26,26_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,57,57_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,92,92_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,75,75_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,59,59_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,17,17_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,86,86_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,80,80_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,27,27_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,124,124_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,85,85_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,16,16_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,53,53_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,77,77_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,70,70_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,64,64_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,106,106_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,67,67_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,79,79_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,97,97_st_4.wav,44
