trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,58,58_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,61,61_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,71,71_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,35,35_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,79,79_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,93,93_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,1,01_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,62,62_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,48,48_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,56,56_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,54,54_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,46,46_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,129,129_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,7,07_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,2,02_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,36,36_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,6,06_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,63,63_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,109,109_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,120,120_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,113,113_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,25,25_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,67,67_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,112,112_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,121,121_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,31,31_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,65,65_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,132,132_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,24,24_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,75,75_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,107,107_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,119,119_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,95,95_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,10,10_st_4.wav,12.0
