trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,131,131_st_4.wav,21
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,118,118_d_4.wav,22
3,3,TrialType.Czech,2,BlockType.Alternating,1,87,87_st_4.wav,23
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,100,100_d_4.wav,24
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,124,124_d_4.wav,31
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,108,108_d_4.wav,32
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,3,03_d_4.wav,33
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,21,21_d_4.wav,34
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,20,20_d_4.wav,41
10,10,TrialType.Czech,4,BlockType.Alternating,1,58,58_st_4.wav,42
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,133,133_d_4.wav,43
12,12,TrialType.Czech,4,BlockType.Alternating,1,99,99_st_4.wav,44
13,13,TrialType.Czech,1,BlockType.Homogenous,1,109,109_st_4.wav,11
14,14,TrialType.Czech,1,BlockType.Homogenous,1,78,78_st_4.wav,12
15,15,TrialType.Czech,1,BlockType.Homogenous,1,1,01_st_4.wav,13
16,16,TrialType.Czech,1,BlockType.Homogenous,1,117,117_st_4.wav,14
17,17,TrialType.Czech,2,BlockType.Alternating,2,41,41_st_4.wav,21
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,37,37_d_4.wav,22
19,19,TrialType.Czech,2,BlockType.Alternating,2,93,93_st_4.wav,23
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,46,46_d_4.wav,24
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,29,29_d_4.wav,31
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,40,40_d_4.wav,32
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,88,88_d_4.wav,33
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,17,17_d_4.wav,34
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,120,120_d_4.wav,41
26,26,TrialType.Czech,4,BlockType.Alternating,2,10,10_st_4.wav,42
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,28,28_d_4.wav,43
28,28,TrialType.Czech,4,BlockType.Alternating,2,66,66_st_4.wav,44
29,29,TrialType.Czech,1,BlockType.Homogenous,2,97,97_st_4.wav,11
30,30,TrialType.Czech,1,BlockType.Homogenous,2,39,39_st_4.wav,12
31,31,TrialType.Czech,1,BlockType.Homogenous,2,75,75_st_4.wav,13
32,32,TrialType.Czech,1,BlockType.Homogenous,2,72,72_st_4.wav,14
33,33,TrialType.Czech,2,BlockType.Alternating,3,24,24_st_4.wav,21
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,92,92_d_4.wav,22
35,35,TrialType.Czech,2,BlockType.Alternating,3,43,43_st_4.wav,23
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,101,101_d_4.wav,24
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,50,50_d_4.wav,31
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,30,30_d_4.wav,32
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,84,84_d_4.wav,33
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,129,129_d_4.wav,34
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,32,32_d_4.wav,41
42,42,TrialType.Czech,4,BlockType.Alternating,3,90,90_st_4.wav,42
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,115,115_d_4.wav,43
44,44,TrialType.Czech,4,BlockType.Alternating,3,127,127_st_4.wav,44
45,45,TrialType.Czech,1,BlockType.Homogenous,3,102,102_st_4.wav,11
46,46,TrialType.Czech,1,BlockType.Homogenous,3,56,56_st_4.wav,12
47,47,TrialType.Czech,1,BlockType.Homogenous,3,45,45_st_4.wav,13
48,48,TrialType.Czech,1,BlockType.Homogenous,3,38,38_st_4.wav,14
49,49,TrialType.Czech,2,BlockType.Alternating,4,86,86_st_4.wav,21
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,36,36_d_4.wav,22
51,51,TrialType.Czech,2,BlockType.Alternating,4,103,103_st_4.wav,23
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,94,94_d_4.wav,24
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,13,13_d_4.wav,31
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,126,126_d_4.wav,32
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,8,08_d_4.wav,33
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,55,55_d_4.wav,34
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,112,112_d_4.wav,41
58,58,TrialType.Czech,4,BlockType.Alternating,4,35,35_st_4.wav,42
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,105,105_d_4.wav,43
60,60,TrialType.Czech,4,BlockType.Alternating,4,113,113_st_4.wav,44
61,61,TrialType.Czech,1,BlockType.Homogenous,4,60,60_st_4.wav,11
62,62,TrialType.Czech,1,BlockType.Homogenous,4,80,80_st_4.wav,12
63,63,TrialType.Czech,1,BlockType.Homogenous,4,73,73_st_4.wav,13
64,64,TrialType.Czech,1,BlockType.Homogenous,4,25,25_st_4.wav,14
