trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,50,50_d_4.wav,41.0
2,2,TrialType.Czech,4,BlockType.Alternating,1,92,92_st_4.wav,42.0
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,121,121_d_4.wav,43.0
4,4,TrialType.Czech,4,BlockType.Alternating,1,13,13_st_4.wav,44.0
5,5,TrialType.Czech,1,BlockType.Homogenous,1,55,55_st_4.wav,11.0
6,6,TrialType.Czech,1,BlockType.Homogenous,1,78,78_st_4.wav,12.0
7,7,TrialType.Czech,1,BlockType.Homogenous,1,29,29_st_4.wav,13.0
8,8,TrialType.Czech,1,BlockType.Homogenous,1,119,119_st_4.wav,14.0
9,9,TrialType.Czech,2,BlockType.Alternating,1,37,37_st_4.wav,21.0
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,63,63_d_4.wav,22.0
11,11,TrialType.Czech,2,BlockType.Alternating,1,89,89_st_4.wav,23.0
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,102,102_d_4.wav,24.0
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,28,28_d_4.wav,31.0
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,43,43_d_4.wav,32.0
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,57,57_d_4.wav,33.0
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,10,10_d_4.wav,34.0
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,33,33_d_4.wav,41.0
18,18,TrialType.Czech,4,BlockType.Alternating,2,25,25_st_4.wav,42.0
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,21,21_d_4.wav,43.0
20,20,TrialType.Czech,4,BlockType.Alternating,2,12,12_st_4.wav,44.0
21,21,TrialType.Czech,1,BlockType.Homogenous,2,126,126_st_4.wav,11.0
22,22,TrialType.Czech,1,BlockType.Homogenous,2,100,100_st_4.wav,12.0
23,23,TrialType.Czech,1,BlockType.Homogenous,2,69,69_st_4.wav,13.0
24,24,TrialType.Czech,1,BlockType.Homogenous,2,47,47_st_4.wav,14.0
25,25,TrialType.Czech,2,BlockType.Alternating,2,116,116_st_4.wav,21.0
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,61,61_d_4.wav,22.0
27,27,TrialType.Czech,2,BlockType.Alternating,2,122,122_st_4.wav,23.0
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,42,42_d_4.wav,24.0
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,31,31_d_4.wav,31.0
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,82,82_d_4.wav,32.0
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,103,103_d_4.wav,33.0
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,52,52_d_4.wav,34.0
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,129,129_d_4.wav,41.0
34,34,TrialType.Czech,4,BlockType.Alternating,3,27,27_st_4.wav,42.0
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,9,09_d_4.wav,43.0
36,36,TrialType.Czech,4,BlockType.Alternating,3,56,56_st_4.wav,44.0
37,37,TrialType.Czech,1,BlockType.Homogenous,3,60,60_st_4.wav,11.0
38,38,TrialType.Czech,1,BlockType.Homogenous,3,39,39_st_4.wav,12.0
39,39,TrialType.Czech,1,BlockType.Homogenous,3,131,131_st_4.wav,13.0
40,40,TrialType.Czech,1,BlockType.Homogenous,3,15,15_st_4.wav,14.0
41,41,TrialType.Czech,2,BlockType.Alternating,3,84,84_st_4.wav,21.0
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,80,80_d_4.wav,22.0
43,43,TrialType.Czech,2,BlockType.Alternating,3,88,88_st_4.wav,23.0
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,120,120_d_4.wav,24.0
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,86,86_d_4.wav,31.0
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,35,35_d_4.wav,32.0
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,51,51_d_4.wav,33.0
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,49,49_d_4.wav,34.0
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,30,30_d_4.wav,41.0
50,50,TrialType.Czech,4,BlockType.Alternating,4,101,101_st_4.wav,42.0
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,118,118_d_4.wav,43.0
52,52,TrialType.Czech,4,BlockType.Alternating,4,107,107_st_4.wav,44.0
53,53,TrialType.Czech,1,BlockType.Homogenous,4,54,54_st_4.wav,11.0
54,54,TrialType.Czech,1,BlockType.Homogenous,4,1,01_st_4.wav,12.0
55,55,TrialType.Czech,1,BlockType.Homogenous,4,96,96_st_4.wav,13.0
56,56,TrialType.Czech,1,BlockType.Homogenous,4,94,94_st_4.wav,14.0
57,57,TrialType.Czech,2,BlockType.Alternating,4,111,111_st_4.wav,21.0
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,130,130_d_4.wav,22.0
59,59,TrialType.Czech,2,BlockType.Alternating,4,45,45_st_4.wav,23.0
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,3,03_d_4.wav,24.0
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,48,48_d_4.wav,31.0
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,110,110_d_4.wav,32.0
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,2,02_d_4.wav,33.0
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,34,34_d_4.wav,34.0
