trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,63,63_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,110,110_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,24,24_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,127,127_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,72,72_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,129,129_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,107,107_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,100,100_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,30,30_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,132,132_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,99,99_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,115,115_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,46,46_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,71,71_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,58,58_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,82,82_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,90,90_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,77,77_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,9,09_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,5,05_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,111,111_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,35,35_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,81,81_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,11,11_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,33,33_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,113,113_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,23,23_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,54,54_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,64,64_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,87,87_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,32,32_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,12,12_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,126,126_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,45,45_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,14,14_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,112,112_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,75,75_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,6,06_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,79,79_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,22,22_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,89,89_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,68,68_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,85,85_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,53,53_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,123,123_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,106,106_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,84,84_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,34,34_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,67,67_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,51,51_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,102,102_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,38,38_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,4,04_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,97,97_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,20,20_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,28,28_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,26,26_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,95,95_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,105,105_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,122,122_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,49,49_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,83,83_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,131,131_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,86,86_d_4.wav,34
