trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,75,75_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,8,08_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,54,54_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,66,66_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,13,13_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,51,51_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,49,49_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,83,83_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,18,18_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,11,11_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,60,60_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,1,01_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,67,67_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,32,32_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,4,04_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,10,10_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,21,21_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,109,109_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,106,106_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,77,77_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,68,68_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,52,52_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,108,108_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,84,84_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,45,45_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,69,69_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,9,09_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,112,112_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,119,119_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,120,120_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,73,73_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,87,87_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,36,36_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,99,99_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,55,55_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,103,103_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,129,129_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,102,102_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,101,101_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,82,82_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,72,72_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,15,15_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,79,79_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,64,64_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,40,40_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,17,17_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,88,88_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,86,86_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,33,33_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,65,65_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,124,124_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,125,125_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,104,104_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,41,41_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,16,16_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,105,105_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,53,53_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,126,126_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,39,39_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,23,23_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,113,113_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,24,24_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,61,61_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,43,43_d_4.wav,24
