trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,99,99_st_4.wav,21
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,86,86_d_4.wav,22
3,3,TrialType.Czech,2,BlockType.Alternating,1,60,60_st_4.wav,23
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,43,43_d_4.wav,24
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,100,100_d_4.wav,31
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,74,74_d_4.wav,32
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,116,116_d_4.wav,33
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,89,89_d_4.wav,34
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,37,37_d_4.wav,41
10,10,TrialType.Czech,4,BlockType.Alternating,1,71,71_st_4.wav,42
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,36,36_d_4.wav,43
12,12,TrialType.Czech,4,BlockType.Alternating,1,50,50_st_4.wav,44
13,13,TrialType.Czech,1,BlockType.Homogenous,1,111,111_st_4.wav,11
14,14,TrialType.Czech,1,BlockType.Homogenous,1,94,94_st_4.wav,12
15,15,TrialType.Czech,1,BlockType.Homogenous,1,133,133_st_4.wav,13
16,16,TrialType.Czech,1,BlockType.Homogenous,1,128,128_st_4.wav,14
17,17,TrialType.Czech,2,BlockType.Alternating,2,2,02_st_4.wav,21
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,101,101_d_4.wav,22
19,19,TrialType.Czech,2,BlockType.Alternating,2,32,32_st_4.wav,23
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,85,85_d_4.wav,24
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,109,109_d_4.wav,31
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,3,03_d_4.wav,32
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,57,57_d_4.wav,33
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,20,20_d_4.wav,34
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,110,110_d_4.wav,41
26,26,TrialType.Czech,4,BlockType.Alternating,2,93,93_st_4.wav,42
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,41,41_d_4.wav,43
28,28,TrialType.Czech,4,BlockType.Alternating,2,22,22_st_4.wav,44
29,29,TrialType.Czech,1,BlockType.Homogenous,2,33,33_st_4.wav,11
30,30,TrialType.Czech,1,BlockType.Homogenous,2,84,84_st_4.wav,12
31,31,TrialType.Czech,1,BlockType.Homogenous,2,126,126_st_4.wav,13
32,32,TrialType.Czech,1,BlockType.Homogenous,2,80,80_st_4.wav,14
33,33,TrialType.Czech,2,BlockType.Alternating,3,75,75_st_4.wav,21
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,8,08_d_4.wav,22
35,35,TrialType.Czech,2,BlockType.Alternating,3,16,16_st_4.wav,23
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,76,76_d_4.wav,24
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,5,05_d_4.wav,31
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,56,56_d_4.wav,32
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,125,125_d_4.wav,33
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,28,28_d_4.wav,34
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,10,10_d_4.wav,41
42,42,TrialType.Czech,4,BlockType.Alternating,3,47,47_st_4.wav,42
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,61,61_d_4.wav,43
44,44,TrialType.Czech,4,BlockType.Alternating,3,17,17_st_4.wav,44
45,45,TrialType.Czech,1,BlockType.Homogenous,3,72,72_st_4.wav,11
46,46,TrialType.Czech,1,BlockType.Homogenous,3,132,132_st_4.wav,12
47,47,TrialType.Czech,1,BlockType.Homogenous,3,112,112_st_4.wav,13
48,48,TrialType.Czech,1,BlockType.Homogenous,3,119,119_st_4.wav,14
49,49,TrialType.Czech,2,BlockType.Alternating,4,13,13_st_4.wav,21
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,19,19_d_4.wav,22
51,51,TrialType.Czech,2,BlockType.Alternating,4,23,23_st_4.wav,23
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,7,07_d_4.wav,24
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,35,35_d_4.wav,31
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,107,107_d_4.wav,32
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,29,29_d_4.wav,33
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,4,04_d_4.wav,34
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,118,118_d_4.wav,41
58,58,TrialType.Czech,4,BlockType.Alternating,4,24,24_st_4.wav,42
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,95,95_d_4.wav,43
60,60,TrialType.Czech,4,BlockType.Alternating,4,129,129_st_4.wav,44
61,61,TrialType.Czech,1,BlockType.Homogenous,4,39,39_st_4.wav,11
62,62,TrialType.Czech,1,BlockType.Homogenous,4,52,52_st_4.wav,12
63,63,TrialType.Czech,1,BlockType.Homogenous,4,83,83_st_4.wav,13
64,64,TrialType.Czech,1,BlockType.Homogenous,4,14,14_st_4.wav,14
