trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,25,25_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,8,08_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,69,69_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,5,05_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,14,14_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,87,87_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,93,93_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,29,29_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,2,02_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,66,66_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,133,133_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,91,91_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,49,49_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,109,109_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,82,82_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,50,50_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,40,40_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,7,07_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,23,23_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,30,30_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,78,78_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,123,123_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,86,86_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,120,120_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,53,53_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,89,89_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,57,57_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,38,38_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,132,132_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,70,70_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,71,71_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,55,55_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,51,51_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,26,26_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,63,63_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,116,116_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,122,122_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,107,107_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,85,85_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,72,72_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,19,19_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,18,18_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,22,22_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,94,94_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,52,52_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,76,76_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,129,129_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,108,108_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,104,104_st_4.wav,11.0
50,50,TrialType.Czech,1,BlockType.Homogenous,4,61,61_st_4.wav,12.0
51,51,TrialType.Czech,1,BlockType.Homogenous,4,28,28_st_4.wav,13.0
52,52,TrialType.Czech,1,BlockType.Homogenous,4,41,41_st_4.wav,14.0
53,53,TrialType.Czech,2,BlockType.Alternating,4,32,32_st_4.wav,21.0
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,103,103_d_4.wav,22.0
55,55,TrialType.Czech,2,BlockType.Alternating,4,92,92_st_4.wav,23.0
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,124,124_d_4.wav,24.0
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,121,121_d_4.wav,31.0
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,11,11_d_4.wav,32.0
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,117,117_d_4.wav,33.0
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,64,64_d_4.wav,34.0
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,113,113_d_4.wav,41.0
62,62,TrialType.Czech,4,BlockType.Alternating,4,114,114_st_4.wav,42.0
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,112,112_d_4.wav,43.0
64,64,TrialType.Czech,4,BlockType.Alternating,4,128,128_st_4.wav,44.0
