trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,100,100_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,109,109_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,11,11_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,67,67_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,126,126_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,52,52_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,119,119_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,102,102_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,108,108_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,39,39_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,62,62_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,46,46_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,75,75_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,116,116_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,118,118_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,28,28_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,65,65_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,18,18_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,37,37_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,120,120_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,97,97_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,13,13_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,80,80_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,104,104_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,33,33_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,69,69_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,91,91_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,105,105_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,78,78_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,19,19_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,40,40_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,112,112_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,94,94_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,10,10_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,88,88_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,43,43_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,61,61_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,72,72_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,129,129_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,122,122_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,56,56_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,41,41_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,79,79_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,82,82_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,27,27_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,71,71_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,123,123_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,57,57_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,130,130_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,34,34_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,8,08_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,87,87_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,2,02_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,12,12_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,128,128_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,1,01_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,64,64_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,113,113_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,32,32_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,42,42_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,9,09_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,25,25_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,29,29_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,31,31_st_4.wav,44
