trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,4,BlockType.Alternating,1,106,106_d_4.wav,41
2,2,TrialType.Czech,4,BlockType.Alternating,1,53,53_st_4.wav,42
3,3,TrialType.Ostrava,4,BlockType.Alternating,1,91,91_d_4.wav,43
4,4,TrialType.Czech,4,BlockType.Alternating,1,73,73_st_4.wav,44
5,5,TrialType.Czech,1,BlockType.Homogenous,1,95,95_st_4.wav,11
6,6,TrialType.Czech,1,BlockType.Homogenous,1,74,74_st_4.wav,12
7,7,TrialType.Czech,1,BlockType.Homogenous,1,15,15_st_4.wav,13
8,8,TrialType.Czech,1,BlockType.Homogenous,1,60,60_st_4.wav,14
9,9,TrialType.Czech,2,BlockType.Alternating,1,63,63_st_4.wav,21
10,10,TrialType.Ostrava,2,BlockType.Alternating,1,128,128_d_4.wav,22
11,11,TrialType.Czech,2,BlockType.Alternating,1,10,10_st_4.wav,23
12,12,TrialType.Ostrava,2,BlockType.Alternating,1,59,59_d_4.wav,24
13,13,TrialType.Ostrava,3,BlockType.Homogenous,1,14,14_d_4.wav,31
14,14,TrialType.Ostrava,3,BlockType.Homogenous,1,105,105_d_4.wav,32
15,15,TrialType.Ostrava,3,BlockType.Homogenous,1,52,52_d_4.wav,33
16,16,TrialType.Ostrava,3,BlockType.Homogenous,1,94,94_d_4.wav,34
17,17,TrialType.Ostrava,4,BlockType.Alternating,2,37,37_d_4.wav,41
18,18,TrialType.Czech,4,BlockType.Alternating,2,86,86_st_4.wav,42
19,19,TrialType.Ostrava,4,BlockType.Alternating,2,24,24_d_4.wav,43
20,20,TrialType.Czech,4,BlockType.Alternating,2,75,75_st_4.wav,44
21,21,TrialType.Czech,1,BlockType.Homogenous,2,47,47_st_4.wav,11
22,22,TrialType.Czech,1,BlockType.Homogenous,2,72,72_st_4.wav,12
23,23,TrialType.Czech,1,BlockType.Homogenous,2,16,16_st_4.wav,13
24,24,TrialType.Czech,1,BlockType.Homogenous,2,18,18_st_4.wav,14
25,25,TrialType.Czech,2,BlockType.Alternating,2,20,20_st_4.wav,21
26,26,TrialType.Ostrava,2,BlockType.Alternating,2,39,39_d_4.wav,22
27,27,TrialType.Czech,2,BlockType.Alternating,2,23,23_st_4.wav,23
28,28,TrialType.Ostrava,2,BlockType.Alternating,2,118,118_d_4.wav,24
29,29,TrialType.Ostrava,3,BlockType.Homogenous,2,107,107_d_4.wav,31
30,30,TrialType.Ostrava,3,BlockType.Homogenous,2,120,120_d_4.wav,32
31,31,TrialType.Ostrava,3,BlockType.Homogenous,2,44,44_d_4.wav,33
32,32,TrialType.Ostrava,3,BlockType.Homogenous,2,54,54_d_4.wav,34
33,33,TrialType.Ostrava,4,BlockType.Alternating,3,8,08_d_4.wav,41
34,34,TrialType.Czech,4,BlockType.Alternating,3,103,103_st_4.wav,42
35,35,TrialType.Ostrava,4,BlockType.Alternating,3,67,67_d_4.wav,43
36,36,TrialType.Czech,4,BlockType.Alternating,3,57,57_st_4.wav,44
37,37,TrialType.Czech,1,BlockType.Homogenous,3,121,121_st_4.wav,11
38,38,TrialType.Czech,1,BlockType.Homogenous,3,117,117_st_4.wav,12
39,39,TrialType.Czech,1,BlockType.Homogenous,3,108,108_st_4.wav,13
40,40,TrialType.Czech,1,BlockType.Homogenous,3,22,22_st_4.wav,14
41,41,TrialType.Czech,2,BlockType.Alternating,3,68,68_st_4.wav,21
42,42,TrialType.Ostrava,2,BlockType.Alternating,3,65,65_d_4.wav,22
43,43,TrialType.Czech,2,BlockType.Alternating,3,130,130_st_4.wav,23
44,44,TrialType.Ostrava,2,BlockType.Alternating,3,116,116_d_4.wav,24
45,45,TrialType.Ostrava,3,BlockType.Homogenous,3,126,126_d_4.wav,31
46,46,TrialType.Ostrava,3,BlockType.Homogenous,3,29,29_d_4.wav,32
47,47,TrialType.Ostrava,3,BlockType.Homogenous,3,110,110_d_4.wav,33
48,48,TrialType.Ostrava,3,BlockType.Homogenous,3,96,96_d_4.wav,34
49,49,TrialType.Ostrava,4,BlockType.Alternating,4,100,100_d_4.wav,41
50,50,TrialType.Czech,4,BlockType.Alternating,4,131,131_st_4.wav,42
51,51,TrialType.Ostrava,4,BlockType.Alternating,4,114,114_d_4.wav,43
52,52,TrialType.Czech,4,BlockType.Alternating,4,66,66_st_4.wav,44
53,53,TrialType.Czech,1,BlockType.Homogenous,4,51,51_st_4.wav,11
54,54,TrialType.Czech,1,BlockType.Homogenous,4,111,111_st_4.wav,12
55,55,TrialType.Czech,1,BlockType.Homogenous,4,64,64_st_4.wav,13
56,56,TrialType.Czech,1,BlockType.Homogenous,4,132,132_st_4.wav,14
57,57,TrialType.Czech,2,BlockType.Alternating,4,25,25_st_4.wav,21
58,58,TrialType.Ostrava,2,BlockType.Alternating,4,56,56_d_4.wav,22
59,59,TrialType.Czech,2,BlockType.Alternating,4,30,30_st_4.wav,23
60,60,TrialType.Ostrava,2,BlockType.Alternating,4,85,85_d_4.wav,24
61,61,TrialType.Ostrava,3,BlockType.Homogenous,4,97,97_d_4.wav,31
62,62,TrialType.Ostrava,3,BlockType.Homogenous,4,7,07_d_4.wav,32
63,63,TrialType.Ostrava,3,BlockType.Homogenous,4,133,133_d_4.wav,33
64,64,TrialType.Ostrava,3,BlockType.Homogenous,4,61,61_d_4.wav,34
