trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,79,79_st_4.wav,11
2,2,TrialType.Czech,1,BlockType.Homogenous,1,73,73_st_4.wav,12
3,3,TrialType.Czech,1,BlockType.Homogenous,1,40,40_st_4.wav,13
4,4,TrialType.Czech,1,BlockType.Homogenous,1,68,68_st_4.wav,14
5,5,TrialType.Czech,2,BlockType.Alternating,1,59,59_st_4.wav,21
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,105,105_d_4.wav,22
7,7,TrialType.Czech,2,BlockType.Alternating,1,62,62_st_4.wav,23
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,60,60_d_4.wav,24
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,115,115_d_4.wav,31
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,43,43_d_4.wav,32
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,116,116_d_4.wav,33
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,6,06_d_4.wav,34
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,103,103_d_4.wav,41
14,14,TrialType.Czech,4,BlockType.Alternating,1,119,119_st_4.wav,42
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,112,112_d_4.wav,43
16,16,TrialType.Czech,4,BlockType.Alternating,1,12,12_st_4.wav,44
17,17,TrialType.Czech,1,BlockType.Homogenous,2,86,86_st_4.wav,11
18,18,TrialType.Czech,1,BlockType.Homogenous,2,111,111_st_4.wav,12
19,19,TrialType.Czech,1,BlockType.Homogenous,2,24,24_st_4.wav,13
20,20,TrialType.Czech,1,BlockType.Homogenous,2,20,20_st_4.wav,14
21,21,TrialType.Czech,2,BlockType.Alternating,2,50,50_st_4.wav,21
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,122,122_d_4.wav,22
23,23,TrialType.Czech,2,BlockType.Alternating,2,31,31_st_4.wav,23
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,82,82_d_4.wav,24
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,121,121_d_4.wav,31
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,2,02_d_4.wav,32
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,53,53_d_4.wav,33
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,109,109_d_4.wav,34
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,93,93_d_4.wav,41
30,30,TrialType.Czech,4,BlockType.Alternating,2,22,22_st_4.wav,42
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,17,17_d_4.wav,43
32,32,TrialType.Czech,4,BlockType.Alternating,2,131,131_st_4.wav,44
33,33,TrialType.Czech,1,BlockType.Homogenous,3,80,80_st_4.wav,11
34,34,TrialType.Czech,1,BlockType.Homogenous,3,81,81_st_4.wav,12
35,35,TrialType.Czech,1,BlockType.Homogenous,3,87,87_st_4.wav,13
36,36,TrialType.Czech,1,BlockType.Homogenous,3,114,114_st_4.wav,14
37,37,TrialType.Czech,2,BlockType.Alternating,3,66,66_st_4.wav,21
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,77,77_d_4.wav,22
39,39,TrialType.Czech,2,BlockType.Alternating,3,72,72_st_4.wav,23
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,76,76_d_4.wav,24
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,7,07_d_4.wav,31
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,95,95_d_4.wav,32
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,132,132_d_4.wav,33
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,14,14_d_4.wav,34
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,39,39_d_4.wav,41
46,46,TrialType.Czech,4,BlockType.Alternating,3,97,97_st_4.wav,42
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,3,03_d_4.wav,43
48,48,TrialType.Czech,4,BlockType.Alternating,3,90,90_st_4.wav,44
49,49,TrialType.Czech,1,BlockType.Homogenous,4,29,29_st_4.wav,11
50,50,TrialType.Czech,1,BlockType.Homogenous,4,38,38_st_4.wav,12
51,51,TrialType.Czech,1,BlockType.Homogenous,4,123,123_st_4.wav,13
52,52,TrialType.Czech,1,BlockType.Homogenous,4,70,70_st_4.wav,14
53,53,TrialType.Czech,2,BlockType.Alternating,4,36,36_st_4.wav,21
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,9,09_d_4.wav,22
55,55,TrialType.Czech,2,BlockType.Alternating,4,84,84_st_4.wav,23
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,106,106_d_4.wav,24
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,33,33_d_4.wav,31
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,27,27_d_4.wav,32
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,26,26_d_4.wav,33
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,16,16_d_4.wav,34
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,65,65_d_4.wav,41
62,62,TrialType.Czech,4,BlockType.Alternating,4,41,41_st_4.wav,42
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,64,64_d_4.wav,43
64,64,TrialType.Czech,4,BlockType.Alternating,4,47,47_st_4.wav,44
