trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,12,12_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,53,53_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,8,08_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,37,37_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,69,69_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,119,119_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,2,02_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,89,89_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,57,57_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,91,91_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,22,22_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,92,92_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,3,03_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,125,125_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,36,36_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,120,120_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,59,59_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,30,30_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,25,25_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,83,83_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,111,111_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,16,16_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,39,39_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,124,124_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,90,90_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,50,50_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,45,45_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,84,84_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,13,13_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,60,60_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,56,56_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,116,116_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,88,88_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,63,63_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,38,38_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,114,114_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,122,122_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,112,112_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,18,18_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,17,17_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,62,62_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,100,100_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,21,21_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,115,115_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,108,108_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,110,110_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,15,15_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,73,73_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,29,29_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,71,71_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,42,42_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,95,95_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,19,19_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,70,70_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,31,31_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,6,06_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,75,75_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,46,46_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,123,123_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,61,61_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,104,104_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,99,99_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,130,130_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,28,28_d_4.wav,24
