trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,2,BlockType.Alternating,1,50,50_st_4.wav,21
2,2,TrialType.Ostrava,2,BlockType.Alternating,1,92,92_d_4.wav,22
3,3,TrialType.Czech,2,BlockType.Alternating,1,121,121_st_4.wav,23
4,4,TrialType.Ostrava,2,BlockType.Alternating,1,13,13_d_4.wav,24
5,5,TrialType.Ostrava,3,BlockType.Homogenous,1,55,55_d_4.wav,31
6,6,TrialType.Ostrava,3,BlockType.Homogenous,1,78,78_d_4.wav,32
7,7,TrialType.Ostrava,3,BlockType.Homogenous,1,29,29_d_4.wav,33
8,8,TrialType.Ostrava,3,BlockType.Homogenous,1,119,119_d_4.wav,34
9,9,TrialType.Ostrava,4,BlockType.Alternating,1,37,37_d_4.wav,41
10,10,TrialType.Czech,4,BlockType.Alternating,1,63,63_st_4.wav,42
11,11,TrialType.Ostrava,4,BlockType.Alternating,1,89,89_d_4.wav,43
12,12,TrialType.Czech,4,BlockType.Alternating,1,102,102_st_4.wav,44
13,13,TrialType.Czech,1,BlockType.Homogenous,1,28,28_st_4.wav,11
14,14,TrialType.Czech,1,BlockType.Homogenous,1,43,43_st_4.wav,12
15,15,TrialType.Czech,1,BlockType.Homogenous,1,57,57_st_4.wav,13
16,16,TrialType.Czech,1,BlockType.Homogenous,1,10,10_st_4.wav,14
17,17,TrialType.Czech,2,BlockType.Alternating,2,33,33_st_4.wav,21
18,18,TrialType.Ostrava,2,BlockType.Alternating,2,25,25_d_4.wav,22
19,19,TrialType.Czech,2,BlockType.Alternating,2,21,21_st_4.wav,23
20,20,TrialType.Ostrava,2,BlockType.Alternating,2,12,12_d_4.wav,24
21,21,TrialType.Ostrava,3,BlockType.Homogenous,2,126,126_d_4.wav,31
22,22,TrialType.Ostrava,3,BlockType.Homogenous,2,100,100_d_4.wav,32
23,23,TrialType.Ostrava,3,BlockType.Homogenous,2,69,69_d_4.wav,33
24,24,TrialType.Ostrava,3,BlockType.Homogenous,2,47,47_d_4.wav,34
25,25,TrialType.Ostrava,4,BlockType.Alternating,2,116,116_d_4.wav,41
26,26,TrialType.Czech,4,BlockType.Alternating,2,61,61_st_4.wav,42
27,27,TrialType.Ostrava,4,BlockType.Alternating,2,122,122_d_4.wav,43
28,28,TrialType.Czech,4,BlockType.Alternating,2,42,42_st_4.wav,44
29,29,TrialType.Czech,1,BlockType.Homogenous,2,31,31_st_4.wav,11
30,30,TrialType.Czech,1,BlockType.Homogenous,2,82,82_st_4.wav,12
31,31,TrialType.Czech,1,BlockType.Homogenous,2,103,103_st_4.wav,13
32,32,TrialType.Czech,1,BlockType.Homogenous,2,52,52_st_4.wav,14
33,33,TrialType.Czech,2,BlockType.Alternating,3,129,129_st_4.wav,21
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,27,27_d_4.wav,22
35,35,TrialType.Czech,2,BlockType.Alternating,3,9,09_st_4.wav,23
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,56,56_d_4.wav,24
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,60,60_d_4.wav,31
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,39,39_d_4.wav,32
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,131,131_d_4.wav,33
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,15,15_d_4.wav,34
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,84,84_d_4.wav,41
42,42,TrialType.Czech,4,BlockType.Alternating,3,80,80_st_4.wav,42
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,88,88_d_4.wav,43
44,44,TrialType.Czech,4,BlockType.Alternating,3,120,120_st_4.wav,44
45,45,TrialType.Czech,1,BlockType.Homogenous,3,86,86_st_4.wav,11
46,46,TrialType.Czech,1,BlockType.Homogenous,3,35,35_st_4.wav,12
47,47,TrialType.Czech,1,BlockType.Homogenous,3,51,51_st_4.wav,13
48,48,TrialType.Czech,1,BlockType.Homogenous,3,49,49_st_4.wav,14
49,49,TrialType.Czech,2,BlockType.Alternating,4,30,30_st_4.wav,21
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,101,101_d_4.wav,22
51,51,TrialType.Czech,2,BlockType.Alternating,4,118,118_st_4.wav,23
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,107,107_d_4.wav,24
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,54,54_d_4.wav,31
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,1,01_d_4.wav,32
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,96,96_d_4.wav,33
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,94,94_d_4.wav,34
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,111,111_d_4.wav,41
58,58,TrialType.Czech,4,BlockType.Alternating,4,130,130_st_4.wav,42
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,45,45_d_4.wav,43
60,60,TrialType.Czech,4,BlockType.Alternating,4,3,03_st_4.wav,44
61,61,TrialType.Czech,1,BlockType.Homogenous,4,48,48_st_4.wav,11
62,62,TrialType.Czech,1,BlockType.Homogenous,4,110,110_st_4.wav,12
63,63,TrialType.Czech,1,BlockType.Homogenous,4,2,02_st_4.wav,13
64,64,TrialType.Czech,1,BlockType.Homogenous,4,34,34_st_4.wav,14
