trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,110,110_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,70,70_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,114,114_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,119,119_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,6,06_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,46,46_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,31,31_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,75,75_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,44,44_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,29,29_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,125,125_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,85,85_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,68,68_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,115,115_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,86,86_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,93,93_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,14,14_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,72,72_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,88,88_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,84,84_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,27,27_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,107,107_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,128,128_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,3,03_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,54,54_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,4,04_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,97,97_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,48,48_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,19,19_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,108,108_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,131,131_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,64,64_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,55,55_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,123,123_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,63,63_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,118,118_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,49,49_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,51,51_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,11,11_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,122,122_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,129,129_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,71,71_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,91,91_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,121,121_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,69,69_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,82,82_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,18,18_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,66,66_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,17,17_st_4.wav,11.0
