trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Czech,1,BlockType.Homogenous,1,9,09_st_4.wav,11.0
2,2,TrialType.Czech,1,BlockType.Homogenous,1,111,111_st_4.wav,12.0
3,3,TrialType.Czech,1,BlockType.Homogenous,1,125,125_st_4.wav,13.0
4,4,TrialType.Czech,1,BlockType.Homogenous,1,4,04_st_4.wav,14.0
5,5,TrialType.Czech,2,BlockType.Alternating,1,53,53_st_4.wav,21.0
6,6,TrialType.Ostrava,2,BlockType.Alternating,1,60,60_d_4.wav,22.0
7,7,TrialType.Czech,2,BlockType.Alternating,1,106,106_st_4.wav,23.0
8,8,TrialType.Ostrava,2,BlockType.Alternating,1,63,63_d_4.wav,24.0
9,9,TrialType.Ostrava,3,BlockType.Homogenous,1,107,107_d_4.wav,31.0
10,10,TrialType.Ostrava,3,BlockType.Homogenous,1,36,36_d_4.wav,32.0
11,11,TrialType.Ostrava,3,BlockType.Homogenous,1,84,84_d_4.wav,33.0
12,12,TrialType.Ostrava,3,BlockType.Homogenous,1,105,105_d_4.wav,34.0
13,13,TrialType.Ostrava,4,BlockType.Alternating,1,21,21_d_4.wav,41.0
14,14,TrialType.Czech,4,BlockType.Alternating,1,5,05_st_4.wav,42.0
15,15,TrialType.Ostrava,4,BlockType.Alternating,1,67,67_d_4.wav,43.0
16,16,TrialType.Czech,4,BlockType.Alternating,1,126,126_st_4.wav,44.0
17,17,TrialType.Czech,1,BlockType.Homogenous,2,42,42_st_4.wav,11.0
18,18,TrialType.Czech,1,BlockType.Homogenous,2,10,10_st_4.wav,12.0
19,19,TrialType.Czech,1,BlockType.Homogenous,2,32,32_st_4.wav,13.0
20,20,TrialType.Czech,1,BlockType.Homogenous,2,96,96_st_4.wav,14.0
21,21,TrialType.Czech,2,BlockType.Alternating,2,47,47_st_4.wav,21.0
22,22,TrialType.Ostrava,2,BlockType.Alternating,2,6,06_d_4.wav,22.0
23,23,TrialType.Czech,2,BlockType.Alternating,2,54,54_st_4.wav,23.0
24,24,TrialType.Ostrava,2,BlockType.Alternating,2,18,18_d_4.wav,24.0
25,25,TrialType.Ostrava,3,BlockType.Homogenous,2,78,78_d_4.wav,31.0
26,26,TrialType.Ostrava,3,BlockType.Homogenous,2,46,46_d_4.wav,32.0
27,27,TrialType.Ostrava,3,BlockType.Homogenous,2,49,49_d_4.wav,33.0
28,28,TrialType.Ostrava,3,BlockType.Homogenous,2,132,132_d_4.wav,34.0
29,29,TrialType.Ostrava,4,BlockType.Alternating,2,37,37_d_4.wav,41.0
30,30,TrialType.Czech,4,BlockType.Alternating,2,87,87_st_4.wav,42.0
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,34,34_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,59,59_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,23,23_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,88,88_st_4.wav,12.0
