trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
1,1,TrialType.Ostrava,3,BlockType.Homogenous,1,26,26_d_4.wav,31
2,2,TrialType.Ostrava,3,BlockType.Homogenous,1,15,15_d_4.wav,32
3,3,TrialType.Ostrava,3,BlockType.Homogenous,1,10,10_d_4.wav,33
4,4,TrialType.Ostrava,3,BlockType.Homogenous,1,4,04_d_4.wav,34
5,5,TrialType.Ostrava,4,BlockType.Alternating,1,12,12_d_4.wav,41
6,6,TrialType.Czech,4,BlockType.Alternating,1,64,64_st_4.wav,42
7,7,TrialType.Ostrava,4,BlockType.Alternating,1,29,29_d_4.wav,43
8,8,TrialType.Czech,4,BlockType.Alternating,1,35,35_st_4.wav,44
9,9,TrialType.Czech,1,BlockType.Homogenous,1,61,61_st_4.wav,11
10,10,TrialType.Czech,1,BlockType.Homogenous,1,63,63_st_4.wav,12
11,11,TrialType.Czech,1,BlockType.Homogenous,1,47,47_st_4.wav,13
12,12,TrialType.Czech,1,BlockType.Homogenous,1,43,43_st_4.wav,14
13,13,TrialType.Czech,2,BlockType.Alternating,1,50,50_st_4.wav,21
14,14,TrialType.Ostrava,2,BlockType.Alternating,1,20,20_d_4.wav,22
15,15,TrialType.Czech,2,BlockType.Alternating,1,38,38_st_4.wav,23
16,16,TrialType.Ostrava,2,BlockType.Alternating,1,9,09_d_4.wav,24
17,17,TrialType.Ostrava,3,BlockType.Homogenous,2,27,27_d_4.wav,31
18,18,TrialType.Ostrava,3,BlockType.Homogenous,2,2,02_d_4.wav,32
19,19,TrialType.Ostrava,3,BlockType.Homogenous,2,23,23_d_4.wav,33
20,20,TrialType.Ostrava,3,BlockType.Homogenous,2,17,17_d_4.wav,34
21,21,TrialType.Ostrava,4,BlockType.Alternating,2,24,24_d_4.wav,41
22,22,TrialType.Czech,4,BlockType.Alternating,2,49,49_st_4.wav,42
23,23,TrialType.Ostrava,4,BlockType.Alternating,2,28,28_d_4.wav,43
24,24,TrialType.Czech,4,BlockType.Alternating,2,58,58_st_4.wav,44
25,25,TrialType.Czech,1,BlockType.Homogenous,2,48,48_st_4.wav,11
26,26,TrialType.Czech,1,BlockType.Homogenous,2,45,45_st_4.wav,12
27,27,TrialType.Czech,1,BlockType.Homogenous,2,56,56_st_4.wav,13
28,28,TrialType.Czech,1,BlockType.Homogenous,2,54,54_st_4.wav,14
29,29,TrialType.Czech,2,BlockType.Alternating,2,51,51_st_4.wav,21
30,30,TrialType.Ostrava,2,BlockType.Alternating,2,18,18_d_4.wav,22
31,31,TrialType.Czech,2,BlockType.Alternating,2,53,53_st_4.wav,23
32,32,TrialType.Ostrava,2,BlockType.Alternating,2,25,25_d_4.wav,24
33,33,TrialType.Ostrava,3,BlockType.Homogenous,3,30,30_d_4.wav,31
34,34,TrialType.Ostrava,3,BlockType.Homogenous,3,16,16_d_4.wav,32
35,35,TrialType.Ostrava,3,BlockType.Homogenous,3,1,01_d_4.wav,33
36,36,TrialType.Ostrava,3,BlockType.Homogenous,3,3,03_d_4.wav,34
37,37,TrialType.Ostrava,4,BlockType.Alternating,3,11,11_d_4.wav,41
38,38,TrialType.Czech,4,BlockType.Alternating,3,60,60_st_4.wav,42
39,39,TrialType.Ostrava,4,BlockType.Alternating,3,5,05_d_4.wav,43
40,40,TrialType.Czech,4,BlockType.Alternating,3,52,52_st_4.wav,44
41,41,TrialType.Czech,1,BlockType.Homogenous,3,41,41_st_4.wav,11
42,42,TrialType.Czech,1,BlockType.Homogenous,3,42,42_st_4.wav,12
43,43,TrialType.Czech,1,BlockType.Homogenous,3,33,33_st_4.wav,13
44,44,TrialType.Czech,1,BlockType.Homogenous,3,57,57_st_4.wav,14
45,45,TrialType.Czech,2,BlockType.Alternating,3,44,44_st_4.wav,21
46,46,TrialType.Ostrava,2,BlockType.Alternating,3,8,08_d_4.wav,22
47,47,TrialType.Czech,2,BlockType.Alternating,3,34,34_st_4.wav,23
48,48,TrialType.Ostrava,2,BlockType.Alternating,3,21,21_d_4.wav,24
49,49,TrialType.Ostrava,3,BlockType.Homogenous,4,7,07_d_4.wav,31
50,50,TrialType.Ostrava,3,BlockType.Homogenous,4,6,06_d_4.wav,32
51,51,TrialType.Ostrava,3,BlockType.Homogenous,4,14,14_d_4.wav,33
52,52,TrialType.Ostrava,3,BlockType.Homogenous,4,13,13_d_4.wav,34
53,53,TrialType.Ostrava,4,BlockType.Alternating,4,19,19_d_4.wav,41
54,54,TrialType.Czech,4,BlockType.Alternating,4,62,62_st_4.wav,42
55,55,TrialType.Ostrava,4,BlockType.Alternating,4,32,32_d_4.wav,43
56,56,TrialType.Czech,4,BlockType.Alternating,4,36,36_st_4.wav,44
57,57,TrialType.Czech,1,BlockType.Homogenous,4,46,46_st_4.wav,11
58,58,TrialType.Czech,1,BlockType.Homogenous,4,37,37_st_4.wav,12
59,59,TrialType.Czech,1,BlockType.Homogenous,4,55,55_st_4.wav,13
60,60,TrialType.Czech,1,BlockType.Homogenous,4,59,59_st_4.wav,14
61,61,TrialType.Czech,2,BlockType.Alternating,4,39,39_st_4.wav,21
62,62,TrialType.Ostrava,2,BlockType.Alternating,4,31,31_d_4.wav,22
63,63,TrialType.Czech,2,BlockType.Alternating,4,40,40_st_4.wav,23
64,64,TrialType.Ostrava,2,BlockType.Alternating,4,22,22_d_4.wav,24
